userId,movieId,rating,timestamp
734,4467,4.0,1046908460
734,4886,4.0,1046908424
734,4973,5.0,1046963915
734,5299,2.0,1046963969
734,5957,5.0,1046964041
734,6218,4.0,1046963603
757,1,4.0,1428045140
757,110,3.0,1428046695
757,207,4.0,1428046531
757,260,3.5,1428044216
757,356,5.0,1426495122
757,377,3.0,1428046498
757,527,5.0,1426495007
757,628,4.5,1522222166
757,653,1.0,1428044751
757,836,3.0,1428046551
757,1196,5.0,1426495001
757,1198,5.0,1426494990
757,1203,4.5,1428044121
757,1250,3.5,1522222170
757,1287,4.0,1428046454
757,1291,5.0,1426495103
757,1645,4.0,1428046519
757,1672,3.0,1522222081
757,1676,1.0,1428044779
757,2028,4.0,1426495092
757,2115,4.0,1428045267
757,2194,3.5,1428045102
757,2301,3.0,1522222087
757,2353,4.0,1428044745
757,2424,4.5,1428046360
757,2571,5.0,1428046523
757,2662,3.5,1522222098
757,2762,3.0,1428046660
757,3114,4.0,1426495025
757,3408,4.0,1522222196
757,3578,4.5,1428046445
757,3984,2.0,1522222092
757,4226,5.0,1426495653
757,4489,4.0,1522222101
757,4886,4.5,1428045113
757,4963,4.0,1428045016
757,4993,3.0,1428046656
757,5293,4.0,1522222200
757,5364,3.0,1522222035
757,5989,4.0,1428046192
757,6059,4.0,1522222061
757,6934,3.5,1428046515
757,7153,4.0,1426495014
757,8529,4.5,1428046280
757,8961,3.0,1428046686
757,8965,3.0,1428046333
757,27808,4.0,1428044385
757,33493,3.5,1428044307
757,33794,4.5,1428044287
757,41569,3.0,1522222121
757,44191,2.0,1428044300
757,45447,5.0,1449322786
757,45517,4.5,1426495487
757,47099,4.5,1522222123
757,49272,4.5,1427278423
757,49530,4.0,1428045714
757,50872,4.5,1428045194
757,51662,3.0,1428046456
757,53123,4.5,1428045598
757,55768,4.0,1428046600
757,58559,5.0,1426495656
757,59315,2.5,1428044312
757,59369,4.0,1428045305
757,59784,4.0,1426495505
757,60069,4.5,1428044305
757,63082,2.0,1427278009
757,65514,3.5,1428045192
757,68554,5.0,1449322915
757,68954,3.0,1428044885
757,69253,3.5,1428046576
757,69524,4.5,1428045242
757,74458,4.0,1428045467
757,76093,4.5,1428046676
757,78469,4.0,1427278152
757,78499,3.5,1428046687
757,79091,4.0,1426495574
757,79132,5.0,1426495081
757,81562,3.0,1522222103
757,85131,3.0,1522222184
757,85414,3.0,1522222126
757,87222,4.5,1426495508
757,87876,5.0,1426495489
757,90738,3.0,1522222225
757,90746,4.0,1522222045
757,91529,5.0,1427278035
757,96079,4.0,1427278402
757,97304,4.5,1426495564
757,99813,4.5,1428045157
757,100611,4.0,1522222188
757,105504,3.0,1428046419
757,105653,3.5,1427278122
757,107141,4.0,1428046423
757,109374,4.5,1428045249
757,109487,4.5,1426495033
757,115617,3.0,1428044336
757,115713,4.5,1522222425
757,116797,5.0,1443653699
757,118900,3.0,1522222152
757,119145,3.0,1522222115
757,122904,2.0,1522222191
757,134853,4.0,1443653697
757,164179,4.0,1522222111
757,177765,4.0,1522251131
989,260,3.5,1466024741
989,296,4.0,1466024854
989,858,4.0,1466024648
989,1196,4.0,1466024819
989,2571,4.5,1466024815
989,5378,4.0,1466024725
989,7153,4.5,1466024809
989,33493,4.0,1466024729
989,99114,4.0,1466024870
989,122886,4.0,1466024746
1309,724,3.0,1358650061
1309,783,4.5,1358650044
1309,1411,0.5,1358650097
1309,1967,4.5,1358650079
1309,2253,3.5,1358650164
1309,2294,3.0,1358650056
1309,2321,3.5,1358650013
1309,2432,3.5,1358650231
1309,3175,4.0,1358650018
1309,3616,4.5,1358650293
1309,3827,4.0,1358650125
1309,4973,4.5,1358650511
1309,5528,4.0,1358650148
1309,7361,4.0,1358650521
1309,54503,4.0,1358650518
1309,56367,4.5,1358650507
1309,71520,4.0,1358650408
1349,1350,3.5,1335370196
1349,1411,3.0,1335370162
1349,1476,3.5,1335370175
1349,2160,4.0,1335370128
1349,2694,3.0,1335370071
1349,3210,4.0,1335370097
1349,3703,4.0,1335370089
1349,3755,3.5,1335370044
1494,34,2.0,975340311
1494,39,3.0,975340369
1494,50,4.0,977718986
1494,101,2.0,975340339
1494,111,5.0,977718849
1494,154,4.0,975340065
1494,190,5.0,977718453
1494,232,3.0,975340369
1494,247,5.0,977718939
1494,260,3.0,977718729
1494,290,3.0,975340105
1494,296,4.0,977718962
1494,501,3.0,975340122
1494,527,5.0,977718665
1494,570,2.0,975340245
1494,593,4.0,975339830
1494,745,4.0,977718695
1494,750,3.0,977718849
1494,903,4.0,977718757
1494,908,4.0,977718729
1494,1034,4.0,975340145
1494,1136,4.0,977718939
1494,1193,4.0,977718665
1494,1198,4.0,977718729
1494,1206,5.0,977718817
1494,1213,4.0,975340167
1494,1214,4.0,977718817
1494,1219,4.0,977718695
1494,1225,5.0,977718665
1494,1230,4.0,975340065
1494,1233,3.0,977718817
1494,1247,3.0,977718850
1494,1292,5.0,977718874
1494,1300,3.0,977718665
1494,1361,4.0,975340045
1494,1392,4.0,975340369
1494,1412,3.0,975340167
1494,1446,4.0,977718939
1494,1594,5.0,975340065
1494,1617,3.0,975340185
1494,1641,3.0,975340339
1494,1677,3.0,975340105
1494,1734,2.0,975340245
1494,1916,3.0,975339830
1494,1952,4.0,975340145
1494,2044,2.0,975339830
1494,2064,4.0,977718962
1494,2262,4.0,977718499
1494,2276,3.0,977718549
1494,2318,4.0,975340312
1494,2324,4.0,975340369
1494,2351,4.0,975340065
1494,2396,4.0,975340369
1494,2575,5.0,975340167
1494,2599,5.0,975340312
1494,2626,4.0,975340369
1494,2858,4.0,975340245
1494,2865,4.0,975340312
1494,2971,5.0,977718453
1494,2973,4.0,977718757
1494,2997,5.0,975340320
1494,3083,3.0,977718665
1494,3181,3.0,977718549
1494,3239,3.0,977719435
1494,3289,4.0,977719154
1494,3298,4.0,977719246
1494,3302,4.0,977719620
1494,3317,4.0,977719246
1494,3319,4.0,977719386
1494,3320,1.0,977719189
1494,3359,4.0,975340167
1494,3362,4.0,975340167
1494,3408,4.0,977719094
1494,3410,3.0,977718577
1494,3429,4.0,977718784
1494,3481,3.0,977719127
1494,3498,5.0,975340085
1494,3504,5.0,977718729
1494,3514,2.0,977719463
1494,3515,4.0,977719386
1494,3531,3.0,975340339
1494,3535,4.0,977719189
1494,3536,3.0,977719094
1494,3538,4.0,975340185
1494,3556,5.0,977719189
1494,3569,5.0,977718627
1494,3571,4.0,977719154
1494,3626,1.0,977719386
1494,3728,3.0,975340122
1494,3730,4.0,975340146
1494,3751,3.0,977719094
1494,3783,4.0,977719063
1494,3787,3.0,977719221
1494,3794,5.0,977719063
1494,3827,3.0,975339830
1494,3851,3.0,977719386
1494,3859,4.0,977719154
1494,3862,4.0,989938907
1494,3880,4.0,975340404
1494,3893,3.0,975339947
1494,3894,3.0,975339900
1494,3897,4.0,975339900
1494,3903,3.0,975339900
1494,3910,3.0,975340404
1494,3911,3.0,975339900
1494,3914,3.0,977718357
1494,3915,3.0,975339966
1494,3948,4.0,975339919
1494,3949,4.0,975339900
1494,3951,5.0,975339919
1494,3952,3.0,975339947
1494,3967,3.0,975339900
1494,3982,4.0,977718357
1494,3983,5.0,975339900
1494,3993,4.0,979589823
1494,3994,4.0,975339947
1494,3996,2.0,977718304
1494,4002,4.0,979589804
1494,4003,4.0,979589804
1494,4008,4.0,975340146
1494,4009,4.0,979589774
1494,4011,3.0,982015774
1494,4021,3.0,979589758
1494,4022,2.0,979589758
1494,4024,3.0,979589758
1494,4026,1.0,979589758
1494,4028,5.0,979589734
1494,4034,5.0,979589734
1494,4036,1.0,979589734
1494,4037,5.0,977718453
1494,4039,3.0,979589707
1494,4055,4.0,982015792
1494,4056,4.0,983299575
1494,4061,3.0,979589670
1494,4062,4.0,979589670
1494,4063,4.0,979589670
1494,4068,3.0,982015847
1494,4077,2.0,989938855
1494,4144,2.0,982015774
1494,4147,2.0,983299608
1494,4148,2.0,982015774
1494,4151,2.0,985965468
1494,4165,2.0,985965486
1494,4166,5.0,985965498
1494,4225,3.0,985965468
1494,4226,4.0,985965468
1494,4235,5.0,989938855
1494,4236,4.0,989938884
1494,4237,3.0,989938884
1494,4239,3.0,989938907
1494,4244,3.0,989938907
1494,4246,3.0,989938884
1494,4256,3.0,989938884
1494,4259,3.0,994389859
1494,4271,3.0,989938855
1494,4301,4.0,994389843
1494,4307,4.0,994389901
1494,4308,3.0,994389936
1494,4314,4.0,989938884
1494,4342,3.0,994389843
1494,4345,3.0,994389813
1494,4370,3.0,994389813
1494,4378,3.0,994389813
1494,4380,4.0,994389883
1789,2025,4.0,962483411
1789,2413,1.0,962483279
1789,3072,3.0,962483280
1789,3176,1.0,962483280
1789,3328,3.0,962483345
1856,17,5.0,840809763
1856,110,5.0,840809346
1856,150,5.0,840809003
1856,151,4.0,840809763
1856,161,4.0,840809267
1856,165,3.0,840809161
1856,168,4.0,840809883
1856,186,4.0,840809763
1856,236,3.0,840809678
1856,266,2.0,840809627
1856,292,4.0,840809267
1856,300,4.0,840809402
1856,316,5.0,840809215
1856,318,5.0,840809268
1856,329,4.0,840809268
1856,333,5.0,840809883
1856,337,3.0,840809703
1856,339,4.0,840809320
1856,349,4.0,840809161
1856,350,4.0,840809678
1856,356,4.0,840809346
1856,364,3.0,840809402
1856,377,4.0,840809428
1856,380,5.0,840809003
1856,383,3.0,840810086
1856,440,3.0,840809647
1856,454,3.0,840809346
1856,457,4.0,840809215
1856,468,4.0,840809944
1856,474,4.0,840809794
1856,480,4.0,840809346
1856,497,4.0,840809944
1856,500,3.0,840809452
1856,509,4.0,840809703
1856,515,3.0,840809944
1856,527,5.0,840809627
1856,534,5.0,840810025
1856,539,3.0,840809627
1856,553,5.0,840809678
1856,586,4.0,840809595
1856,587,3.0,840809595
1856,588,4.0,840809161
1856,589,5.0,840809428
1856,590,4.0,840809003
1856,592,3.0,840809003
1856,595,3.0,840809215
1952,32,4.5,1232175501
1952,39,4.5,1232174519
1952,50,5.0,1232174514
1952,318,5.0,1232175042
1952,551,5.0,1232175269
1952,593,2.0,1232175046
1952,750,4.0,1232174989
1952,904,3.5,1232175034
1952,1029,4.0,1232174072
1952,1032,5.0,1232174606
1952,1059,5.0,1232174427
1952,1088,0.5,1232174036
1952,1101,4.0,1232174601
1952,1136,5.0,1232175019
1952,1198,4.5,1232174409
1952,1203,4.5,1232175532
1952,1267,3.5,1232174064
1952,1284,3.5,1232174779
1952,1483,3.0,1232174267
1952,1569,3.5,1232174051
1952,1747,4.0,1232174583
1952,1748,4.0,1232174578
1952,2125,4.0,1232174416
1952,2291,5.0,1232174560
1952,2297,1.0,1232174196
1952,2329,5.0,1232174972
1952,2423,4.0,1232174748
1952,2572,4.5,1232174353
1952,2761,4.5,1232174551
1952,3608,5.0,1232174141
1952,3882,5.0,1232174703
1952,4033,4.5,1232174698
1952,4226,5.0,1232175015
1952,4720,3.5,1232175282
1952,4865,4.0,1232174191
1952,4878,4.0,1232174534
1952,4973,4.0,1232174974
1952,5266,2.0,1232174684
1952,5618,4.5,1232174076
1952,5991,5.0,1232174528
1952,6331,4.5,1232174256
1952,6378,3.0,1232174540
1952,6502,5.0,1232174374
1952,6932,5.0,1232174889
1952,6936,5.0,1232174674
1952,6942,4.5,1232174421
1952,7147,4.0,1232174524
1952,7454,2.0,1232174669
1952,8366,4.0,1232174874
1952,8529,4.0,1232174664
1952,8533,4.5,1232174424
1952,8783,3.0,1232174659
1952,8914,5.0,1232174857
1952,8966,5.0,1232174867
1952,26614,5.0,1232175391
1952,30810,4.0,1232174648
1952,30812,5.0,1232174638
1952,33162,4.5,1232174862
1952,36529,5.0,1232174643
1952,36708,4.5,1232174851
1952,37729,4.0,1232174245
1952,40629,5.0,1232174836
1952,40815,5.0,1232175425
1952,44555,3.0,1232175008
1952,46972,5.0,1232174831
1952,49278,1.5,1232174841
1952,51662,4.5,1232174633
1952,52245,3.0,1232174846
1952,52604,2.5,1232175252
1952,53956,4.5,1232175238
1952,54001,5.0,1232175330
1952,55269,4.0,1232174826
1952,55276,2.0,1232174820
1952,56152,5.0,1232175114
1952,56757,4.0,1232175488
1952,56949,1.5,1232174379
1952,58347,4.0,1232175117
1952,58559,3.0,1232174982
1952,58998,4.5,1232174809
1952,59141,4.5,1232175125
1952,59784,5.0,1232175446
1952,60763,4.0,1232175103
1952,61024,5.0,1232175168
1952,61729,1.0,1232175066
1952,62155,5.0,1232175200
1952,63082,5.0,1232174456
1952,63131,5.0,1232175286
1952,64614,4.5,1232175419
1952,64716,1.0,1232175122
1952,64839,3.0,1232175376
1952,64957,2.5,1232175142
1952,65130,2.5,1232175172
2205,1,3.5,1481419244
2205,13,3.0,1486838432
2205,18,3.5,1481418883
2205,34,3.5,1481419705
2205,47,4.0,1481419322
2205,50,4.5,1481395530
2205,70,3.0,1481395491
2205,101,3.5,1481418984
2205,107,4.0,1537636050
2205,110,3.5,1481396035
2205,215,2.5,1481418499
2205,239,3.5,1486838652
2205,253,3.5,1481415993
2205,260,3.0,1481418352
2205,293,4.5,1481934572
2205,296,4.5,1481395624
2205,318,3.5,1481400680
2205,329,4.0,1481397437
2205,353,3.5,1481396585
2205,356,4.0,1481395699
2205,364,3.5,1481419526
2205,480,4.0,1481397209
2205,533,3.0,1511802729
2205,541,3.5,1481418567
2205,551,3.0,1481420406
2205,552,3.0,1481419372
2205,588,3.5,1481419573
2205,593,3.5,1481419313
2205,610,3.0,1506437064
2205,653,3.0,1481416667
2205,714,5.0,1481418456
2205,735,4.0,1481418693
2205,778,4.0,1481394882
2205,802,4.0,1481394841
2205,902,3.0,1481934095
2205,904,4.0,1496546204
2205,953,3.5,1514989564
2205,955,3.0,1481934125
2205,1059,4.0,1481934153
2205,1060,2.0,1481395413
2205,1079,3.5,1481420226
2205,1080,4.0,1514944915
2205,1136,3.5,1491841659
2205,1193,3.0,1511149251
2205,1196,3.0,1481418411
2205,1197,3.5,1481397494
2205,1199,4.0,1511798841
2205,1200,3.0,1481418853
2205,1210,3.5,1482947251
2205,1212,3.5,1481412786
2205,1214,3.0,1481418843
2205,1215,3.5,1481418705
2205,1225,4.0,1511149233
2205,1235,3.0,1481418990
2205,1240,2.0,1481418593
2205,1265,4.5,1481933806
2205,1270,3.5,1481397469
2205,1274,4.0,1511798179
2205,1285,2.5,1481395187
2205,1288,4.0,1481934501
2205,1297,3.5,1482087646
2205,1345,2.5,1481419765
2205,1356,4.5,1481395475
2205,1374,2.5,1481419897
2205,1380,2.5,1481395149
2205,1441,3.5,1511151379
2205,1449,4.0,1537636306
2205,1566,2.5,1481934212
2205,1584,4.0,1481395426
2205,1590,4.0,1481395458
2205,1639,3.5,1481395109
2205,1682,4.0,1481395297
2205,1704,4.0,1481395312
2205,1729,4.5,1496209264
2205,1732,3.5,1506456553
2205,1748,4.0,1511304658
2205,1884,3.0,1511149393
2205,1907,3.0,1481419593
2205,1921,3.5,1481420562
2205,2003,3.0,1491841676
2205,2005,3.5,1533485615
2205,2006,2.5,1481415923
2205,2011,4.0,1481397457
2205,2012,4.0,1481396935
2205,2018,2.5,1481419588
2205,2028,3.5,1537632517
2205,2048,3.5,1486838656
2205,2052,3.0,1511800534
2205,2076,2.5,1481419992
2205,2078,3.0,1481419578
2205,2081,2.0,1481419584
2205,2089,4.0,1486838534
2205,2139,4.0,1534186707
2205,2141,4.0,1486838489
2205,2142,4.0,1486838522
2205,2160,4.0,1481420677
2205,2174,3.5,1511798412
2205,2193,3.5,1481416655
2205,2294,2.5,1481395342
2205,2329,4.0,1481934439
2205,2336,4.0,1481397415
2205,2340,4.0,1481394827
2205,2394,5.0,1481397155
2205,2395,4.0,1481412755
2205,2396,3.0,1481398138
2205,2541,2.5,1481397482
2205,2542,3.5,1514944869
2205,2571,3.0,1481418574
2205,2594,3.5,1481420581
2205,2622,3.0,1481934165
2205,2692,4.0,1481416174
2205,2700,2.5,1481395663
2205,2761,4.0,1481419234
2205,2762,4.0,1537632509
2205,2858,4.5,1481396374
2205,2916,3.0,1481418588
2205,2918,4.0,1537636041
2205,2926,4.0,1481395019
2205,2959,4.0,1481420783
2205,2997,3.5,1481419439
2205,3000,4.0,1486607368
2205,3034,4.0,1481395824
2205,3087,4.0,1481396418
2205,3088,4.5,1481412798
2205,3147,3.5,1537632502
2205,3160,4.0,1481934531
2205,3175,2.5,1481397676
2205,3181,4.5,1481420429
2205,3253,3.0,1481933824
2205,3275,4.0,1481935007
2205,3301,4.0,1481412052
2205,3328,4.0,1481418446
2205,3408,3.0,1481400869
2205,3409,1.5,1481413002
2205,3535,4.0,1481411340
2205,3556,3.5,1481934418
2205,3578,3.5,1481396457
2205,3671,3.5,1491841642
2205,3717,1.5,1481411653
2205,3740,3.5,1481396967
2205,3745,3.0,1481413065
2205,3753,3.5,1481400895
2205,3793,3.5,1481411808
2205,3882,2.5,1511043292
2205,3897,2.5,1481412633
2205,3910,3.5,1481413502
2205,3911,4.5,1481400934
2205,3948,3.0,1481396166
2205,3949,4.0,1481411259
2205,3967,5.0,1481411191
2205,3969,3.5,1481413024
2205,3978,3.0,1481413959
2205,3993,4.0,1481397383
2205,3994,4.0,1481400901
2205,3996,4.0,1481400821
2205,4011,4.0,1481400848
2205,4016,4.5,1481395541
2205,4018,3.0,1481411347
2205,4022,4.0,1481412604
2205,4023,3.5,1481413220
2205,4034,4.0,1481394911
2205,4054,3.0,1496552114
2205,4148,3.5,1481411408
2205,4158,3.0,1481417185
2205,4223,4.0,1481411414
2205,4226,4.5,1481400691
2205,4299,1.5,1481412197
2205,4306,3.0,1481400796
2205,4308,4.0,1481411295
2205,4370,4.0,1496551918
2205,4446,2.5,1481412174
2205,4447,3.0,1481411876
2205,4641,4.0,1481412538
2205,4649,4.0,1481395328
2205,4683,3.0,1482087550
2205,4701,3.0,1481412987
2205,4816,4.5,1481395846
2205,4848,5.0,1481400958
2205,4865,4.0,1481413313
2205,4874,4.0,1481412101
2205,4878,5.0,1481400855
2205,4880,3.5,1481414361
2205,4886,3.0,1481411814
2205,4896,3.0,1481411527
2205,4902,3.5,1481415709
2205,4973,4.5,1481396116
2205,4975,3.5,1481411691
2205,4979,5.0,1481400909
2205,4992,3.5,1481413783
2205,4993,5.0,1481411488
2205,4995,3.5,1481400824
2205,5013,3.0,1481412190
2205,5064,3.5,1496551982
2205,5065,3.0,1481414180
2205,5218,2.5,1481411583
2205,5265,4.5,1496552429
2205,5283,2.0,1481414477
2205,5349,3.5,1481411513
2205,5377,4.0,1512116864
2205,5378,2.0,1481411557
2205,5444,3.5,1481413129
2205,5445,3.5,1481411242
2205,5481,0.5,1481411915
2205,5502,4.0,1481399357
2205,5528,4.0,1481413241
2205,5540,3.0,1481416685
2205,5617,4.5,1496552028
2205,5618,4.5,1481398459
2205,5669,3.5,1481399337
2205,5679,3.5,1481400943
2205,5816,3.0,1481411546
2205,5902,3.5,1481411114
2205,5903,3.0,1481394861
2205,5944,3.5,1481413704
2205,5945,4.0,1481419200
2205,5952,4.0,1481411490
2205,5956,4.5,1481411747
2205,5971,3.5,1481417499
2205,5991,2.0,1481411128
2205,5992,3.5,1481413398
2205,5995,4.5,1481399288
2205,6016,4.5,1481398614
2205,6062,3.5,1481396055
2205,6093,3.0,1481395034
2205,6188,2.0,1481413007
2205,6296,4.0,1481413919
2205,6365,2.0,1496551886
2205,6373,2.5,1481399373
2205,6377,2.5,1481411818
2205,6440,4.0,1481419445
2205,6502,5.0,1481400912
2205,6539,2.5,1481400802
2205,6711,4.0,1496551895
2205,6753,3.0,1481414457
2205,6754,2.0,1481413111
2205,6755,3.0,1481414609
2205,6807,3.5,1481419149
2205,6863,2.5,1481411669
2205,6874,4.5,1481400809
2205,6890,3.5,1481414756
2205,6934,2.0,1496551905
2205,6936,4.0,1481413051
2205,6942,3.5,1481396021
2205,6947,4.5,1481412366
2205,7022,3.0,1481420775
2205,7063,3.5,1481418811
2205,7090,3.5,1481412040
2205,7099,3.5,1481417489
2205,7143,2.5,1481399343
2205,7147,5.0,1481398646
2205,7153,4.5,1481411497
2205,7158,3.5,1481414427
2205,7162,3.5,1481413604
2205,7225,3.0,1481395379
2205,7254,2.0,1481399352
2205,7285,3.0,1481414522
2205,7318,4.0,1511151414
2205,7324,2.5,1481414802
2205,7347,3.0,1481413878
2205,7361,4.5,1481395761
2205,7373,3.5,1481394924
2205,7438,5.0,1481400844
2205,7451,4.0,1481412559
2205,7817,2.0,1482087573
2205,7841,4.5,1496552505
2205,7842,4.5,1496552463
2205,8360,2.0,1481398636
2205,8361,1.5,1481412013
2205,8368,3.5,1481411844
2205,8376,4.5,1481411417
2205,8528,3.5,1481412982
2205,8636,3.0,1481412654
2205,8638,3.5,1481418509
2205,8641,4.0,1481412169
2205,8644,3.5,1481399348
2205,8784,3.5,1481400952
2205,8798,4.0,1481411380
2205,8870,3.0,1481394981
2205,8874,4.0,1506517248
2205,8914,4.5,1537633252
2205,8917,2.5,1481413125
2205,8947,3.5,1481414510
2205,8950,3.0,1496249286
2205,8957,1.5,1481412095
2205,8961,3.5,1481400831
2205,8966,3.5,1481414679
2205,8972,1.5,1481412970
2205,26693,3.0,1505600425
2205,27611,4.5,1481413570
2205,27660,3.5,1496552057
2205,27803,4.0,1481414907
2205,30810,4.0,1481412519
2205,30812,4.0,1481412359
2205,30825,2.5,1481396914
2205,31658,4.5,1481411450
2205,31696,2.5,1481413033
2205,32587,4.5,1481398506
2205,33493,3.0,1481400888
2205,33794,3.5,1481398478
2205,33880,3.5,1481397126
2205,34048,4.0,1481411768
2205,34162,2.5,1481411170
2205,34405,3.5,1481411104
2205,34437,4.0,1481413821
2205,34542,3.5,1481418745
2205,35836,3.5,1481399369
2205,36477,4.0,1481414128
2205,36517,3.5,1481413548
2205,36529,4.0,1481412071
2205,39183,4.5,1481412162
2205,40629,3.5,1482441889
2205,40815,3.0,1481411577
2205,40819,3.5,1481400744
2205,41285,3.5,1481413508
2205,41566,2.5,1481412258
2205,41571,4.0,1481414396
2205,41573,3.0,1481416582
2205,43897,4.5,1481418732
2205,44191,3.5,1481395085
2205,44195,3.5,1481411377
2205,44555,4.0,1481400666
2205,44761,4.5,1481414416
2205,45081,3.5,1481414663
2205,46578,4.0,1481399276
2205,46970,3.0,1481413974
2205,46976,5.0,1481412074
2205,47099,4.0,1481397139
2205,47610,5.0,1481411712
2205,47997,2.5,1511148985
2205,48043,5.0,1481413687
2205,48304,4.5,1481413734
2205,48322,0.5,1481395120
2205,48385,2.5,1481400945
2205,48394,5.0,1481400884
2205,48516,4.0,1481411247
2205,48774,4.0,1506443619
2205,48780,4.5,1537633239
2205,49272,3.0,1481412660
2205,49274,3.0,1481414496
2205,49932,3.0,1481419996
2205,50685,2.5,1481416993
2205,50872,3.5,1481400906
2205,51086,3.0,1481414634
2205,51091,3.0,1481416552
2205,51255,5.0,1481397365
2205,52328,4.0,1481934612
2205,52973,2.0,1511906026
2205,53000,3.5,1481413362
2205,53121,1.5,1481413829
2205,53189,4.5,1481396102
2205,53956,4.0,1481415561
2205,53972,3.0,1481413134
2205,54001,2.5,1481412903
2205,54259,3.5,1481397624
2205,54272,2.5,1481412393
2205,54995,3.0,1481400760
2205,55118,3.0,1496293135
2205,55269,4.0,1481413546
2205,55280,3.5,1481414317
2205,55282,2.5,1483925960
2205,55820,5.0,1481398461
2205,56145,4.0,1481411782
2205,56152,3.5,1487298363
2205,56174,3.5,1481411360
2205,56339,2.5,1481420759
2205,56757,2.5,1481413282
2205,56782,5.0,1481395985
2205,56805,1.5,1511903381
2205,57368,4.0,1481413350
2205,57669,3.5,1481395606
2205,58559,4.5,1481398485
2205,59126,2.5,1481416441
2205,59315,3.5,1481411829
2205,59387,5.0,1481414500
2205,60040,3.5,1481413497
2205,60069,3.5,1481398493
2205,60074,3.5,1481413233
2205,60684,4.5,1481411185
2205,61132,3.5,1481413292
2205,61236,4.0,1481416063
2205,61240,4.0,1492211073
2205,61323,4.0,1481413060
2205,62336,5.0,1481417311
2205,62511,2.5,1481416327
2205,63072,4.0,1481414432
2205,63082,4.5,1481411571
2205,64839,4.5,1481413142
2205,64957,4.0,1481412336
2205,66097,3.0,1481420394
2205,66934,4.0,1511799962
2205,67255,4.5,1481396899
2205,67429,3.5,1481934539
2205,67923,2.0,1481415612
2205,68157,2.5,1481400879
2205,68237,4.0,1481400738
2205,68358,2.5,1481411594
2205,68848,4.0,1506650602
2205,68954,3.5,1481411271
2205,69481,4.0,1481398606
2205,69844,3.0,1481412292
2205,70286,5.0,1481411289
2205,71429,4.0,1481397993
2205,71520,3.0,1481416238
2205,71535,3.0,1481411391
2205,71745,4.0,1481415510
2205,72226,4.0,1481400685
2205,72720,4.5,1481398301
2205,73023,3.0,1481416984
2205,74152,4.0,1481395940
2205,74553,5.0,1481397727
2205,76093,3.5,1481411136
2205,76151,3.0,1481418821
2205,77455,3.5,1481397400
2205,77561,3.0,1481412032
2205,78499,3.5,1481411870
2205,79132,3.5,1481400815
2205,79702,4.5,1481398447
2205,80139,0.5,1481395052
2205,80463,3.5,1481411147
2205,81591,3.5,1481420816
2205,81847,2.5,1481413332
2205,82459,3.5,1481399324
2205,83134,4.0,1501484058
2205,86320,5.0,1481395135
